n.Name,m.Name
CREBBP,GTF2B
CREBBP,CITED2
CREBBP,STAT2
CREBBP,NCOA1
CREBBP,NFE2
CREBBP,SERTAD1
CREBBP,NFE2L2
CREBBP,HNF4A
CREBBP,SREBF2
CREBBP,SREBF1
CREBBP,NFATC2
CREBBP,PHOX2A
CREBBP,NFATC4
CREBBP,HIPK2
CREBBP,KHDRBS1
CREBBP,GATA1
CREBBP,NEUROG1
CREBBP,KLF4
CREBBP,STAT3
CREBBP,AIRE
CREBBP,TRERF1
CREBBP,NUP98
CREBBP,TGS1
CREBBP,KLF1
CREBBP,FOS
CREBBP,ESR1
CREBBP,SMARCB1
CREBBP,POLR2A
CREBBP,CDK8
CREBBP,CCNC
CREBBP,XRCC6
CREBBP,KLF13
CREBBP,NCOA3
CREBBP,CDC20
CREBBP,CDH1
CREBBP,ANAPC7
CREBBP,ANAPC5
CREBBP,CTNNB1
CREBBP,PAPOLA
CREBBP,CPSF6
CREBBP,DDX17
CREBBP,GCM1
CREBBP,YY1
CREBBP,MYC
CREBBP,TBX21
CREBBP,NCOR1
CREBBP,NKX2-1
CREBBP,PPARG
CREBBP,ATF4
CREBBP,N4BP2
CREBBP,NCOA6
CREBBP,SS18L1
CREBBP,NPAS2
CREBBP,EBF1
CREBBP,E2F1
CREBBP,E2F3
CREBBP,KLF5
CREBBP,HTT
CREBBP,EWSR1
CREBBP,STAT6
CREBBP,DDX5
CREBBP,ABCA1
CREBBP,SMARCA4
CREBBP,MAML1
CREBBP,TRIP4
CREBBP,SNIP1
CREBBP,IRF3
CREBBP,MED21
CREBBP,ANAPC2
CREBBP,CDC16
CREBBP,REL
CREBBP,MAP3K5
CREBBP,MAPK10
CREBBP,MKNK1
CREBBP,APC
CREBBP,ESR2
CREBBP,MIER1
CREBBP,PLAGL1
CREBBP,NCOR2
CREBBP,CARM1
NUMA1,SMC3
NUMA1,SMC1A
NUMA1,EPB41
NUMA1,EPB41L2
NUMA1,NCOA6
NUMA1,EPB41L1
NUMA1,PIM1
NUMA1,YEATS4
NUMA1,TNKS
NUMA1,ACTR1A
NUMA1,GPSM2
NUMA1,BANF1
NUMA1,RPAP1
NUMA1,NPM1
EXOSC4,EXOSC2
EXOSC4,EXOSC1
EXOSC4,EXOSC7
EXOSC4,EXOSC4
EXOSC4,UPF1
EXOSC4,UPF2
EXOSC4,UPF3A
EXOSC4,EEF1A1
PLCG1,PAK1
PLCG1,PTK2
PLCG1,PRKD1
PLCG1,SYNCRIP
PLCG1,PDGFRA
PLCG1,NTRK1
PLCG1,NTRK3
PLCG1,NTRK2
PLCG1,RET
PLCG1,TNK1
PLCG1,KIT
PLCG1,CBL
PLCG1,ERBB2
PLCG1,IRS2
PLCG1,SOS1
PLCG1,TUB
PLCG1,SOS2
PLCG1,GHR
PLCG1,GAB2
PLCG1,EGFR
PLCG1,GSN
PLCG1,EEF1A1
PLCG1,SYK
PLCG1,RASA1
PLCG1,SH3BP2
PLCG1,LAT
PLCG1,PKN2
PLCG1,RHOA
PLCG1,ALK
PLCG1,GAB1
PLCG1,LCP2
PLCG1,GRB2
PLCG1,SRC
PLCG1,WAS
PLCG1,VAV1
PLCG1,KHDRBS1
PLCG1,SELE
PLCG1,PLD2
PLCG1,GIT1
PLCG1,PLXNB1
PLCG1,PLXNB2
PLCG1,PDGFRB
PLCG1,PDGFA
PLCG1,FGFR1
PLCG1,ITK
PLCG1,ARHGAP32
PLCG1,ZAP70
PLCG1,SH2B3
PLCG1,LAT2
PLCG1,TRPM7
PLCG1,KDR
PLCG1,FLT1
PLCG1,GNB2L1
PLCG1,PECAM1
PLCG1,PTPRJ
PLCG1,PICALM
PLCG1,CD22
PLCG1,MST1R
PLCG1,ABL1
PLCG1,LTK
PLCG1,SHB
PLCG1,DOK1
PLCG1,SHC1
PLCG1,DGKZ
PLCG1,ARHGEF2
PLCG1,EPHB2
PLCG1,PARK2
PLCG1,BAG3
KTN1,RAC1
KTN1,RHOG
KTN1,PSMD7
KTN1,IKBKE
KTN1,RHOA
KTN1,EEF1D
KTN1,AKT1
KTN1,PLEKHA5
KDR,GRB10
KDR,ACP1
KDR,GRB2
KDR,SHC1
KDR,RASA1
KDR,SHC2
KDR,PLCG1
KDR,COL18A1
KDR,ANXA5
KDR,SHB
KDR,PLXNA1
KDR,FLT1
KDR,VEGFA
KDR,CDH5
KDR,FIGF
KDR,CBL
PPARGC1B,PPARA
PPARGC1B,HNF4A
PPARGC1B,THRB
PPARGC1B,Esrrg
PPARGC1B,ESR1
PPARGC1B,ZNF200
PPARGC1B,ZNF212
PPARGC1B,ZFP64
PPARGC1B,ZBTB9
PPARGC1B,ZNF513
SMARCA4,BRCA1
SMARCA4,CTNNB1
SMARCA4,FANCA
SMARCA4,PHB
SMARCA4,STAT2
SMARCA4,SMARCB1
SMARCA4,ACTL6A
SMARCA4,SMARCC2
SMARCA4,SMARCE1
SMARCA4,ARID1A
SMARCA4,SMARCC1
SMARCA4,HSP90B1
SMARCA4,ARID1B
SMARCA4,POLR2A
SMARCA4,ACTB
SMARCA4,CREBBP
SMARCA4,NCOA1
SMARCA4,RBBP4
SMARCA4,SIN3A
SMARCA4,HDAC2
SMARCA4,ING1
SMARCA4,SMARCA2
SMARCA4,RB1
SMARCA4,NR3C1
SMARCA4,JUNB
SMARCA4,LMNB1
SMARCA4,MYOCD
SMARCA4,SRF
SMARCA4,SS18L1
SMARCA4,DDX5
SMARCA4,NFE2L2
SMARCA4,ESR1
SMARCA4,PABPN1
SMARCA4,AR
SMARCA4,ZMYND8
SMARCA4,MYC
SMARCA4,RELB
SMARCA4,SMARCD1
SMARCA4,AHR
SMARCA4,STK11
SMARCA4,CBX5
SMARCA4,MED17
SMARCA4,NCOR2
SMARCA4,NCOR1
SMARCA4,KLF1
SMARCA4,HSF1
SMARCA4,TP53
SMARCA4,SP1
SMARCA4,CCNE1
SMARCA4,GATA1
SMARCA4,MYOD1
SMARCA4,PMS2
SMARCA4,TAF10
SMARCA4,CDKN2A
SMARCA4,HDAC3
SMARCA4,HDAC1
SMARCA4,CDYL
SMARCA4,H2AFX
SMARCA4,REST
SMARCA4,BRD7
SMARCA4,BCL7C
SMARCA4,NR4A2
SMARCA4,ADD1
SMARCA4,MCPH1
DDX54,PGR
DDX54,ESR1
DDX54,ESR2
DDX54,NR3C1
DDX54,OTUB1
ESR1,CEBPB
ESR1,SHC1
ESR1,NGG1
ESR1,NCOA6
ESR1,CAV1
ESR1,PIK3R1
ESR1,FOXO1
ESR1,FOXO4
ESR1,NR0B2
ESR1,BAG1
ESR1,NCOA3
ESR1,PRMT2
ESR1,SMAD2
ESR1,Nr0b2
ESR1,CCNC
ESR1,MED13
ESR1,CDK8
ESR1,MED10
ESR1,MED24
ESR1,MED16
ESR1,MED6
ESR1,MED20
ESR1,MED14
ESR1,MED1
ESR1,MED23
ESR1,MED12
ESR1,MED21
ESR1,MED17
ESR1,MED7
ESR1,SRC
ESR1,ESR2
ESR1,NCOA2
ESR1,TRAM1
ESR1,DDX5
ESR1,RLIM
ESR1,PDLIM1
ESR1,NELFB
ESR1,SAFB2
ESR1,XBP1
ESR1,PHB2
ESR1,TDG
ESR1,PTGES3
ESR1,Nsd1
ESR1,CDC25B
ESR1,MGMT
ESR1,PELP1
ESR1,NCOA1
ESR1,SMARCA4
ESR1,CREBBP
ESR1,TRIP4
ESR1,MNAT1
ESR1,MTA1
ESR1,PPID
ESR1,HSPA4
ESR1,FKBP5
ESR1,HSP90AA1
ESR1,FKBP4
ESR1,EP300
ESR1,BRCA1
ESR1,KDM5A
ESR1,PRDM2
ESR1,NR2C2
ESR1,MAPK1
ESR1,NR2F1
ESR1,MDM2
ESR1,STAT3
ESR1,NRIP1
ESR1,CCND1
ESR1,MUC1
ESR1,HDAC4
ESR1,HDAC9
ESR1,HDAC5
ESR1,HDAC7
ESR1,HSPA8
ESR1,STUB1
ESR1,FLII
ESR1,UBE3A
ESR1,SMYD3
ESR1,SP1
ESR1,MYOD1
ESR1,XRCC6
ESR1,XRCC5
ESR1,PARP1
ESR1,PRKDC
ESR1,TOP2B
ESR1,KLF5
ESR1,DNTTIP2
ESR1,MVP
ESR1,IGF1R
ESR1,PAK6
ESR1,POU4F2
ESR1,POU4F1
ESR1,NR2C1
ESR1,REXO4
ESR1,TBP
ESR1,AKAP13
ESR1,PPARGC1A
ESR1,TADA3
ESR1,DDX54
ESR1,RNF4
ESR1,PIAS2
ESR1,TRIM24
ESR1,NCOA7
ESR1,NR2F6
ESR1,ISL1
ESR1,NCOR1
ESR1,SAFB
ESR1,JUN
ESR1,ZNF398
ESR1,LDB1
ESR1,PTEN
ESR1,CTNNB1
ESR1,GADD45G
ESR1,GADD45A
ESR1,RBM39
ESR1,NCOA4
ESR1,ZBTB16
ESR1,SMARCD1
ESR1,PTMA
ESR1,YWHAQ
ESR1,AHR
ESR1,CCNH
ESR1,SMARCA2
ESR1,SMARCE1
ESR1,PRMT1
ESR1,TP53
ESR1,RBFOX2
ESR1,STAT5A
ESR1,DAP3
ESR1,POU2F1
ESR1,POU2F2
ESR1,SVIL
ESR1,TRIM25
ESR1,KAT5
ESR1,SIN3A
ESR1,PPARGC1B
ESR1,CDK7
ESR1,GTF2H1
ESR1,CEBPA
ESR1,ESR1
FGFR1,FGF1
FGFR1,PLCG1
FGFR1,FRS2
FGFR1,FDPS
FGFR1,FGF2
FGFR1,BNIP2
FGFR1,GRB14
FGFR1,SHB
FGFR1,KPNB1
FGFR1,NCAM1
FGFR1,FGFR1
FGFR1,FRS3
TGFB1,TGFBR1
TGFB1,TGFBR3
TGFB1,TGFBR2
TGFB1,VTN
TGFB1,FCN1
TGFB1,DCN
TGFB1,ACVRL1
TGFB1,THBS1
TGFB1,YWHAE
TGFB1,TGFB2
TGFB1,PZP
TGFB1,TGFBRAP1
TGFB1,LTBP1
TGFB1,FKBP1A
TGFB1,VASN
TGFB1,SNIP1
TGFB1,COL2A1
TGFB1,MMP2
TGFB1,MMP9
TGFB1,EIF3I
TGFB1,BGN
TGFB1,FMOD
TGFB1,FNTA
TGFB1,LAMB1
SUMO1,DAXX
SUMO1,TNFRSF1A
SUMO1,FAS
SUMO1,RAD52
SUMO1,RAD51
SUMO1,SENP2
SUMO1,UBE2I
SUMO1,PIAS1
SUMO1,SALL1
SUMO1,TDG
SUMO1,TOP2B
SUMO1,MX1
SUMO1,HIPK2
SUMO1,TDP2
SUMO1,PIAS2
SUMO1,TOPORS
SUMO1,RANGAP1
SUMO1,SAE1
SUMO1,UBA2
SUMO1,SLX5
SUMO1,TP53
SUMO1,TP73
SUMO1,SUMO1
SUMO1,CHD3
SUMO1,HIPK3
SUMO1,PML
SUMO1,TOE1
SUMO1,DNMT3B
SUMO1,C11orf65
SUMO1,SP100
SUMO1,JUN
SUMO1,CHAF1A
SUMO1,BRCA1
SUMO1,MITF
MPP6,KCNJ12
MPP6,LIN7A
MPP6,EIF3G
MPP6,THOP1
MPP6,SNX9
MPP6,SKIV2L2
MPP6,AATF
MPP6,ARHGAP18
MPP6,KNSTRN
MPP6,EXOSC10
MPP6,FTL
GABRG2,GABARAP
GABRG2,DRD5
SFN,CDK1
SFN,TP53
SFN,MDM2
SFN,PIK3C2B
SFN,PI4KB
SFN,PKP2
SFN,PKP3
SFN,ISCU
SFN,OSBPL3
SFN,PAK4
SFN,PARD3
SFN,PTOV1
SFN,PTPN2
SFN,PTPN3
SFN,RACGAP1
SFN,PPFIBP1
SFN,PPFIBP2
SFN,PPP1R3D
SFN,CYTH2
SFN,RND3
SFN,ARHGAP32
SFN,SAV1
SFN,SASH1
SFN,RAF1
SFN,RAE1
SFN,RHPN2
SFN,RALGPS2
SFN,SIPA1L1
SFN,SHROOM3
SFN,SPIRE1
SFN,SIPA1L3
SFN,SH2D3A
SFN,SHCBP1
SFN,SH3BP4
SFN,GRB7
SFN,HDAC4
SFN,SRSF10
SFN,GAN
SFN,ERRFI1
SFN,DTX2
SFN,DYRK1A
SFN,AJUBA
SFN,KIF23
SFN,ITCH
SFN,IRS1
SFN,IRS2
SFN,HDAC7
SFN,HNRNPU
SFN,MAGI1
SFN,LMO7
SFN,LSR
SFN,LAD1
SFN,KLC1
SFN,KLHDC2
SFN,KLC2
SFN,KIF5B
SFN,NEDD4L
SFN,MYCBP2
SFN,MDM4
SFN,FAM189A2
SFN,KIAA0408
SFN,GPRIN2
SFN,PLK4
SFN,WDYHV1
SFN,MARK3
SFN,CHST1
SFN,TBL3
SFN,PLEKHF2
SFN,NR3C1
SFN,ARHGAP11A
SFN,SORBS2
SFN,ARAF
SFN,APLP2
SFN,APC
SFN,ANKS1A
SFN,PARD3B
SFN,ABLIM1
SFN,CSNK2A1
SFN,CGN
SFN,BRAF
SFN,BCAR1
SFN,ARHGEF5
SFN,ARHGEF17
SFN,ARHGEF16
SFN,ARHGAP21
SFN,ZNF638
SFN,WEE1
SFN,DCAF7
SFN,ZAK
SFN,YWHAG
SFN,TNS4
SFN,TNK1
SFN,USP8
SFN,TRIM32
SFN,ST5
SFN,SRRM2
SFN,TJP2
SFN,SYNJ2
SFN,MAP3K2
SFN,MAPKAP1
SFN,MARK1
SFN,MARK2
SFN,MPRIP
SFN,TRIM25
SFN,BAD
SFN,CHEK1
TGFB1I1,PTPN12
TGFB1I1,AR
TGFB1I1,SLC6A3
TGFB1I1,Git1
TGFB1I1,HSPB1
TGFB1I1,PTK2B
TGFB1I1,PTK2
TGFB1I1,VCL
TGFB1I1,CSK
TGFB1I1,PXN
TGFB1I1,NR3C1
TGFB1I1,CCNA1
TGFB1I1,VHL
NR3C1,HNRNPU
NR3C1,YWHAH
NR3C1,NCL
NR3C1,NFKB2
NR3C1,NFKB1
NR3C1,CREB1
NR3C1,RELA
NR3C1,STAT5B
NR3C1,HMGB1
NR3C1,HMGB2
NR3C1,NCOR1
NR3C1,NCOR2
NR3C1,CALR
NR3C1,STAT3
NR3C1,ONECUT1
NR3C1,TP53
NR3C1,RAF1
NR3C1,HOXB1
NR3C1,BAG1
NR3C1,POU2F1
NR3C1,SMAD3
NR3C1,HSP90AA1
NR3C1,PBX1
NR3C1,RAD9A
NR3C1,NRIP1
NR3C1,JUN
NR3C1,SMARCC1
NR3C1,SMARCD1
NR3C1,SMARCE1
NR3C1,NCOA3
NR3C1,SMARCA4
NR3C1,MED1
NR3C1,NCOA2
NR3C1,NCOA1
NR3C1,CREBBP
NR3C1,RBM14
NR3C1,MAFF
NR3C1,RXRB
NR3C1,NR2E3
NR3C1,MSX2
NR3C1,PML
NR3C1,ZBTB3
NR3C1,ZBTB20
NR3C1,ZBTB9
NR3C1,ZNF496
NR3C1,SMARCA2
NR3C1,ECD
NR3C1,ETS2
NR3C1,DAP3
NR3C1,POU2F2
NR3C1,TSG101
NR3C1,MED14
NR3C1,RAN
NR3C1,HSPD1
NR3C1,ARPC5
NR3C1,TXN
NR3C1,KDM5A
NR3C1,DAXX
NR3C1,FKBP4
NR3C1,DDX54
NR3C1,NCOA4
NR3C1,PIAS2
NR3C1,ADA
NR3C1,TRIM24
NR3C1,NR2F6
NR3C1,PTGES3
NR3C1,NR3C2
NR3C1,TRIM28
NR3C1,PPARGC1A
NR3C1,RANBP9
NR3C1,NCOA6
NR3C1,ZBTB16
NR3C1,TDG
NR3C1,TBP
NR3C1,TADA2A
NR3C1,SFPQ
NR3C1,TGFB1I1
NR3C1,SFN
NR3C1,CEBPB
NR3C1,CEBPA
NR3C1,SVIL
NR3C1,HSPA1A
NR3C1,PSMC3IP
NR3C1,POU1F1
NR3C1,NEDD4L
NR3C1,NR3C1
GCK,GCKR
GCK,PFKFB2
HSPA5,TMEM132A
HSPA5,VWF
HSPA5,EIF2AK3
HSPA5,KRT8
HSPA5,A2M
HSPA5,TSHR
HSPA5,HLA-C
HSPA5,LDLR
HSPA5,TG
HSPA5,DNAJC10
HSPA5,UBQLN4
HSPA5,ERN1
HSPA5,PSME3
HSPA5,DDX24
HSPA5,BCAR1
HSPA5,SIL1
HSPA5,LCT
HSPA5,CASP7
HSPA5,CASP12
HSPA5,DPH1
HSPA5,TCERG1
HSPA5,APC
HSPA5,GRB2
HSPA5,SREBF2
HSPA5,POLR3H
HSPA5,RUVBL2
HSPA5,CDK9
HSPA5,MEPCE
SLC2A2,KPNA2
SLC2A4,EHD2
SLC2A4,DAXX
GRIK2,DLG4
GRIK2,DLG1
GRIK2,DLG3
GRIK2,GRIA2
GRIK2,GRIA1
GRIK2,GRIK5
GRIK2,SDCBP
GRIK2,PICK1
GRIK2,GRIP1
GRIK2,GRID2
GRIK1,HOMER1
GRIK1,GRIP1
GRIK1,DLG4
GRIK1,SDCBP
GRIK1,PICK1
CCNT1,CDK9
CCNT1,AFF4
CCNT1,PURA
CCNT1,MYBL2
CCNT1,GRIPAP1
CCNT1,NCOA2
CCNT1,SUPT5H
CCNT1,BRD4
CCNT1,PGC
CCNT1,NUFIP1
CCNT1,PML
CCNT1,MDFIC
CCNT1,MYC
CCNT1,AHR
CCNT1,HEXIM1
CCNT1,GRN
CCNT1,HTATSF1
CCNT1,AFF1
CCNT1,Dot1l
CCNT1,SNW1
CCNT1,HNRNPA1
CCNT1,MEPCE
CCNT1,PMS1
RGS19,GNAZ
RGS19,GIPC1
RGS19,NTRK1
RGS19,OSTM1
RGS19,GNAI1
RGS19,GNAI3
RGS19,GNAO1
RGS19,GNAI2
HSF2,NUP62
HSF2,HSF1
HSF2,UBE2I
LIMK1,PAK1
LIMK1,NRG1
LIMK1,SSH1
LIMK1,LIMK1
LIMK1,LIMK2
LIMK1,PARK2
LIMK1,HSPA4
LIMK1,CDKN1C
LIMK1,CFL1
LIMK1,BMPR2
LIMK1,PAK4
LIMK1,YWHAZ
FGF7,FGFR2
FGF7,HSPG2
C1QBP,PRKCZ
C1QBP,PRKCD
C1QBP,PRKCA
C1QBP,PRKD1
C1QBP,MAPK3
C1QBP,MAPK1
C1QBP,MMP14
C1QBP,FBL
C1QBP,SRSF1
C1QBP,SRSF9
C1QBP,GAB1
C1QBP,PRRC2A
EIF3E,CSN3
EIF3E,COPS6
EIF3E,IFIT1
EIF3E,TRIM27
EIF3E,EIF3H
EIF3E,EIF3F
EIF3E,USP20
EIF3E,RGS2
EIF3E,EIF3A
EIF3E,NSF
EIF3E,HAP1
EIF3E,GPAA1
EIF3E,DDX24
EIF3E,EIF3L
EIF3E,PRRC2A
EIF3E,EIF1B
EIF3E,MAGED1
EIF3E,SAP18
EIF3E,CNTF
EIF3E,GPBP1L1
EIF3E,RUNDC3A
HNRNPA1,NFKBIA
HNRNPA1,SAFB
HNRNPA1,FEN1
HNRNPA1,PRRC2A
HNRNPA1,HNRNPA1P70
HNRNPA1,HNRNPDL
HNRNPA1,PLOD2
HNRNPA1,PURA
HNRNPA1,PLOD3
HNRNPA1,MOV10
HNRNPA1,UBR1
HNRNPA1,TARDBP
HNRNPA1,HNRNPCL2
HNRNPA1,PRMT8
HNRNPA1,PRMT1
HNRNPA1,HNRNPUL2
HNRNPA1,HNRNPM
HNRNPA1,RBMX
HNRNPA1,IGF2BP2
HNRNPA1,LARP7
HNRNPA1,PABPC1
HNRNPA1,KHSRP
HNRNPA1,CCNT1
HNRNPA1,SRP72
HNRNPA1,HNRNPC
HNRNPA1,HSPA9
HNRNPA1,MRPS27
HNRNPA1,RBM39
HNRNPA1,KIAA0368
HNRNPA1,HSPA2
HNRNPA1,YTHDF2
HNRNPA1,ZFR
HNRNPA1,SYNCRIP
HNRNPA1,ILF3
HNRNPA1,ILF2
HNRNPA1,HNRNPR
HNRNPA1,HNRNPK
HNRNPA1,HNRNPH1
HNRNPA1,HNRNPA2B1
HNRNPA1,IGF2BP3
HNRNPA1,UBR2
HNRNPA1,HSP90AB1
HNRNPA1,IGF2BP1
HNRNPA1,DDX17
HNRNPA1,DDX5
HNRNPA1,MEPCE
HNRNPA1,ROCK1
HNRNPA1,CENPC
HNRNPA1,CAPN2
HNRNPA1,HNRNPL
HNRNPA1,MRPL37
HNRNPA1,FRMD4A
HNRNPA1,NNT
HNRNPA1,HNRNPAB
HNRNPA1,SYTL2
HNRNPA1,ARHGAP23
HNRNPA1,ARID2
HNRNPA1,PABPC4
HNRNPA1,RRP1B
HNRNPA1,GTF2A1
HNRNPA1,KHDRBS2
HNRNPA1,RPAP1
HNRNPA1,GTF2E2
HNRNPA1,CDK9
HNRNPA1,HNRNPA1
HNRNPM,LYST
HNRNPM,JUN
HNRNPM,PRRC2A
HNRNPM,GSTK1
HNRNPM,TCERG1
HNRNPM,TSC22D1
HNRNPM,PTP4A3
HNRNPM,RFXANK
HNRNPM,PHLDA3
HNRNPM,LMO3
HNRNPM,RBM4B
HNRNPM,APC
HNRNPM,HNRNPH1
HNRNPM,HNRNPA1
UBAP2L,PRRC2A
UBAP2L,PMS1
UBAP2L,MLH1
IMMT,EIF3F
IMMT,PPOX
IMMT,PFDN1
IMMT,MRPL44
IMMT,NIPSNAP3A
IMMT,KIF22
IMMT,FAM173A
IMMT,CCDC113
IMMT,SDHAF2
IMMT,BMI1
IMMT,C10orf88
IMMT,ASCC2
IMMT,SRRT
IMMT,STMN4
IMMT,RER1
IMMT,PLA2G15
IMMT,HJURP
IMMT,KDM1A
IMMT,ARMCX3
IMMT,SNAPIN
IMMT,AKTIP
IMMT,CSTF2
IMMT,NDUFB9
IMMT,STX5
IMMT,ECSIT
IMMT,BAG6
IMMT,TXNDC9
IMMT,CHD3
IMMT,CCT5
IMMT,PRRC2A
IMMT,PARP1
IMMT,CLN3
IFT88,PRRC2A
HTT,F8A1
HTT,HIP1
HTT,NCOR1
HTT,Ncor1
HTT,ZDHHC17
HTT,CTBP1
HTT,CREBBP
HTT,UBE2K
HTT,AP2A2
HTT,MAGEA3
HTT,FICD
HTT,HYPM
HTT,HYPK
HTT,OPTN
HTT,PRPF40B
HTT,PRPF40A
HTT,MAP3K10
HTT,SH3GL3
HTT,Sin3a
HTT,TP53
HTT,Crebbp
HTT,RASA1
HTT,GRB2
HTT,SNG1
HTT,TEA1
HTT,SDT1
HTT,SIP18
HTT,VPS70
HTT,YRB30
HTT,TVP15
HTT,UBP13
HTT,YGR015C
HTT,YJR107W
HTT,MMS4
HTT,MTC4
HTT,YMR160W
HTT,YPL067C
HTT,HLJ1
HTT,PSP1
HTT,OAF3
HTT,RIM4
HTT,YHB1
HTT,PHM8
HTT,STP2
HTT,YOR292C
HTT,GDA1
HTT,APM2
HTT,AYR1
HTT,CIT2
HTT,CMK1
HTT,APJ1
HTT,GLO2
HTT,FPR2
HTT,HLR1
HTT,GSH2
HTT,CPS1
HTT,COS111
HTT,RRF1
HTT,DCG1
HTT,PRM5
HTT,MUP1
HTT,SAS3
HTT,SAM2
HTT,IPK1
HTT,HMS1
HTT,MSB1
HTT,KGD1
HTT,SETD2
HTT,EGFR
HTT,HAP1
HTT,NEUROD1
HTT,TRIP10
HTT,SP1
HTT,PACSIN1
HTT,TCERG1
HAP1,HTT
HAP1,DCTN1
HAP1,HGS
HAP1,PCM1
HAP1,NEUROD1
HAP1,CDK5RAP2
HAP1,ZNF20
HAP1,ATP5J2
HAP1,PFDN1
HAP1,PSMD11
HAP1,NDUFB9
HAP1,ZNF24
HAP1,TNNT3
HAP1,TOMM20
HAP1,STX5
HAP1,SNAPIN
HAP1,RPS25
HAP1,DDX49
HAP1,GLTSCR2
HAP1,EIF3E
HAP1,ZNF691
HAP1,HMOX2
HAP1,MRPS9
HAP1,RPS10
HAP1,SRSF4
HAP1,TSPYL1
HAP1,CBX8
HAP1,CRIP1
HAP1,COL9A2
HAP1,KATNBL1
HAP1,C8orf33
HAP1,CCDC113
HAP1,FAM173A
HAP1,NIPSNAP3A
HAP1,MPP3
HAP1,NAP1L5
HAP1,TAF1D
HAP1,PDCD7
HAP1,PPOX
HAP1,PPID
HAP1,UTP3
HAP1,RER1
HAP1,HAP1
HYPK,HTT
MEF2D,NFATC2
MEF2D,SP1
MEF2D,MAPK7
MEF2D,MEF2A
MEF2D,HDAC5
MEF2D,CABIN1
MEF2D,HDAC4
MEF2D,EP300
MEF2D,YWHAQ
MEF2D,CARM1
MEF2D,PRMT5
MEF2D,SNCA
MEF2D,KAT2B
MEF2D,HDAC3
MEF2D,COPS5
MEF2D,MAPK14
TCF3,MYOG
TCF3,MYF6
TCF3,MYF5
TCF3,MYOD1
TCF3,DAXX
TCF3,ID1
TCF3,HAND2
TCF3,ID3
TCF3,LDB1
TCF3,TAL1
TCF3,CBFA2T3
TCF3,ELK3
TCF3,KAT2B
TCF3,EP300
TCF3,CREBBP
TCF3,TWIST1
TCF3,ID2
TCF3,MEN1
TCF3,TCF4
TCF3,LMX1A
TCF3,CALM1
TCF3,NHLH1
TCF3,SKP2
TCF3,MAPKAPK3
TCF3,LYL1
TCF3,UBE2I
TCF3,TCF3
IGF1R,SHC1
IGF1R,IRS1
IGF1R,PIK3R3
IGF1R,EHD1
IGF1R,SNAP29
IGF1R,ARHGEF12
IGF1R,IGF1
IGF1R,GRB10
IGF1R,NEDD4
IGF1R,GNB2L1
IGF1R,PTPN1
IGF1R,EEA1
IGF1R,MDM2
IGF1R,CBL
IGF1R,SOCS3
IGF1R,RASA1
IGF1R,PTPN11
IGF1R,PXN
IGF1R,PTK2
IGF1R,CSK
IGF1R,ESR1
IGF1R,YWHAE
IGF1R,YWHAG
IGF1R,SOCS1
IGF1R,IGFBP3
IGF1R,JAK1
IGF1R,GNAI1
IGF1R,SOCS2
IGF1R,VAV3
IGF1R,YWHAB
IGF1R,EGFR
YWHAE,IRS1
YWHAE,IGF1R
YWHAE,NGFRAP1
YWHAE,CDC25B
YWHAE,KCNH2
YWHAE,TGFB1
YWHAE,TOP2A
YWHAE,HDAC4
YWHAE,REM1
YWHAE,MDM4
YWHAE,PNLIP
YWHAE,SSFA2
YWHAE,COX2
YWHAE,LRMP
YWHAE,MYH10
YWHAE,HDAC9
YWHAE,KIAA0232
YWHAE,TLK1
YWHAE,CHAF1A
YWHAE,YWHAB
YWHAE,YWHAH
YWHAE,WWTR1
YWHAE,SH3BP4
YWHAE,FAM13B
YWHAE,CAP2
YWHAE,YWHAQ
YWHAE,RAP1GAP2
YWHAE,TBC1D3F
YWHAE,ENKD1
YWHAE,CGNL1
YWHAE,CEP95
YWHAE,MSL2
YWHAE,ZNF839
YWHAE,RASAL3
YWHAE,WNK1
YWHAE,ANKHD1-EIF4EBP3
YWHAE,BAD
YWHAE,HIVEP2
YWHAE,GPRIN2
YWHAE,SORBS2
YWHAE,GRAP2
YWHAE,MAP3K2
YWHAE,MAP3K1
YWHAE,MAP3K3
YWHAE,CDC25C
YWHAE,SYN2
YWHAE,RAF1
YWHAE,TNFAIP3
YWHAE,CDC25A
YWHAE,USP43
YWHAE,MAPK7
YWHAE,NDEL1
YWHAE,HDAC5
YWHAE,HDAC7
YWHAE,POLR3H
YWHAE,FOXO3
YWHAE,YWHAZ
YWHAE,YWHAG
YWHAE,ARAF
YWHAE,MAP3K10
SOCS1,GHR
SOCS1,JAK2
SOCS1,TCEB3
SOCS1,TCEB1
SOCS1,MPL
SOCS1,TEC
SOCS1,IL2RB
SOCS1,CSF1R
SOCS1,EGFR
SOCS1,SOCS2
SOCS1,IRS1
SOCS1,IRS2
SOCS1,FLT3
SOCS1,VAV1
SOCS1,KIT
SOCS1,VAV2
SOCS1,GRB2
SOCS1,CRK
SOCS1,FYN
SOCS1,NCK1
SOCS1,ITK
SOCS1,IGF1R
SOCS1,MAP3K5
SOCS1,COMMD1
SOCS1,RELA
SOCS1,ALK
PTK2,PCSK1
PTK2,TSC1
PTK2,TSC2
PTK2,PTPN11
PTK2,ITGA4
PTK2,PXN
PTK2,EPHA2
PTK2,FGR
PTK2,TLN1
PTK2,YES1
PTK2,FYN
PTK2,NEDD9
